No1_D[m]	No2_L/D	No3_alpha	No4_rhoL	No5_rhot	No6_dL[mm]	No7_fy[MPa]	No8_fc[MPa]	No9_epsilonC	No10_XL	No11_Xt
1.2286279	7.2709581	0.1034599	0.0109340	0.0063532	28.5397426	475.7801558	35.7747743	0.0018562	0.2079269	0.5428200
1.5632058	7.7222932	0.1164419	0.0271928	0.0079653	31.6212576	441.3593812	41.2919364	0.0019933	0.2142029	0.2498366
1.5549169	6.2409000	0.1622768	0.0250533	0.0054728	39.3938199	547.3555689	30.7927095	0.0027981	0.1038328	0.1078418
0.8108883	5.4346244	0.0807996	0.0199985	0.0149232	31.7605361	548.2697494	48.9594957	0.0013525	0.1751822	0.3387330
0.8650537	4.1470118	0.0925175	0.0133266	0.0037948	36.7202492	548.8416678	46.4737911	0.0022982	0.2737092	0.5107696
0.8207903	3.1142579	0.1669767	0.0184229	0.0134148	37.2387672	497.9307048	31.0742580	0.0018405	0.0412067	0.1014087
1.6515476	3.7461506	0.1977973	0.0211480	0.0136233	42.6627701	450.5263040	49.2228124	0.0029613	0.1979471	0.3740996
1.2438634	2.6512452	0.2173683	0.0149736	0.0112777	29.3166243	490.1831693	49.4834358	0.0025630	0.1970447	0.3255595
1.7059242	4.1977142	0.2260965	0.0155924	0.0068322	28.4187222	429.5035118	32.9704353	0.0023566	0.1541481	0.4594563
0.9239559	1.2967778	0.1389975	0.0105430	0.0125590	32.3202936	430.3575656	32.2450956	0.0014864	0.1714693	0.2778477
1.4667508	6.6729381	0.1771982	0.0279790	0.0097366	31.3661049	507.8789528	46.7943561	0.0025065	0.2846182	0.5742042
1.1962654	4.5945307	0.1363216	0.0131065	0.0148450	30.0799073	531.6555394	39.9149070	0.0026566	0.2935820	0.3152681
1.2568865	7.8402486	0.0557537	0.0217983	0.0109407	31.6140636	524.8088570	37.0826602	0.0027818	0.1670841	0.4046707
1.6979757	4.2256666	0.1688067	0.0232622	0.0144229	33.5775668	449.7626721	34.3925624	0.0021941	0.2528426	0.7185565
0.9645318	5.7950417	0.2059751	0.0142231	0.0044645	39.0163706	439.8162422	35.8172361	0.0014080	0.1645018	0.2489842
1.3303836	3.5680772	0.2374388	0.0255388	0.0083940	28.3138274	509.7184446	30.0244674	0.0020484	0.0433837	0.0456773
0.8879387	3.4413277	0.1514519	0.0178895	0.0149129	38.1020137	487.3443483	30.2331966	0.0027083	0.1331030	0.2788952
0.8486819	5.0147040	0.1051515	0.0158601	0.0078394	38.5575946	414.5871858	48.7539654	0.0024375	0.2429523	0.5397077
1.1861146	6.6498887	0.1890371	0.0241901	0.0052378	41.8479223	453.1005651	35.2536328	0.0028745	0.2152572	0.2295930
0.8549703	6.3139304	0.0685601	0.0126559	0.0090922	31.7096837	428.7119191	40.0540820	0.0019637	0.1551278	0.3860190
1.4805918	1.0338719	0.1468302	0.0176006	0.0136496	29.4699882	517.9542398	32.1912628	0.0020473	0.0164164	0.0169333
1.2504960	4.3408213	0.2086956	0.0266711	0.0139759	38.6849089	538.6308322	43.2458193	0.0024802	0.1697196	0.4667361
1.4657904	7.3283222	0.0831212	0.0207308	0.0059357	29.7069300	492.5757290	45.9156210	0.0011037	0.0559777	0.1348601
1.3907076	4.9303390	0.1119086	0.0201002	0.0023410	40.8802088	527.8539646	45.4147494	0.0023078	0.0496912	0.1112257
1.2611148	7.8331703	0.0516104	0.0158702	0.0087881	39.1428317	467.6500243	48.4559819	0.0014408	0.1741301	0.2987565
0.9512150	7.3415904	0.0689505	0.0139766	0.0146023	30.6802930	484.1222501	40.4537099	0.0013034	0.2027942	0.4890048
1.1725560	5.8880238	0.0750511	0.0142783	0.0143244	42.0956422	418.9120184	33.7767210	0.0026898	0.2939138	0.5969721
1.7407315	4.6016820	0.1072580	0.0119802	0.0019838	29.6321841	432.8676598	45.1471239	0.0020054	0.2444600	0.6801723
1.1532458	5.7744844	0.1996060	0.0105287	0.0096268	36.7176580	491.8825390	49.4486086	0.0025587	0.0707596	0.1584730
1.6024994	4.2584158	0.0815670	0.0169311	0.0042156	28.3636291	457.7203491	43.0367826	0.0018901	0.2501500	0.4153289
1.3810336	2.3458743	0.1068878	0.0155868	0.0013290	34.4313115	522.4428701	46.2832889	0.0023603	0.1248434	0.1564515
1.3506613	5.0004572	0.1079815	0.0183743	0.0034191	38.5479296	471.3436422	33.8104445	0.0026200	0.0936941	0.2134594
1.5571206	3.6249287	0.0686693	0.0136806	0.0132365	30.1880062	444.9266913	43.1412939	0.0015030	0.1075705	0.2040971
0.8384598	7.7228490	0.2027134	0.0247133	0.0119901	37.6690399	543.8052443	38.0416352	0.0021533	0.2290272	0.4281959
1.0214724	6.2258904	0.1668277	0.0136791	0.0130057	39.0112751	498.8978241	35.5195491	0.0014039	0.0040632	0.0078325
1.2699652	2.3994585	0.2359163	0.0203136	0.0132332	31.3137297	477.8378897	46.0651179	0.0025693	0.1053430	0.2612093
1.5717932	6.9173083	0.1161262	0.0282191	0.0089899	33.2493034	496.1688274	43.2010965	0.0013407	0.2700150	0.3434158
1.2136426	4.9091160	0.1906994	0.0198594	0.0065218	41.2555067	465.6579625	31.2423331	0.0011543	0.1846384	0.3377036
1.6836430	6.4567121	0.2397424	0.0283647	0.0068267	29.3728963	517.2402433	41.2699116	0.0028730	0.0950581	0.2346805
1.6296233	7.9393120	0.1471068	0.0295967	0.0128464	28.1160687	480.6103267	32.3201260	0.0018919	0.0936294	0.2412767
1.1128350	1.2742236	0.1208594	0.0265789	0.0141830	33.0653984	470.9687184	44.0462250	0.0023014	0.2744722	0.3231482
1.1042199	3.3239597	0.2115295	0.0134157	0.0079380	36.1941676	411.4266836	31.3628130	0.0027842	0.0774672	0.1528380
1.0242879	4.1222712	0.1939363	0.0123764	0.0148075	41.9917621	447.8423170	42.4448594	0.0024268	0.1019238	0.2386731
0.9470646	3.7025451	0.1844128	0.0281187	0.0082514	34.7322590	504.9828229	47.4346435	0.0018786	0.1729307	0.4905324
1.0108455	1.4099144	0.0986006	0.0152883	0.0102483	34.2446490	522.8942738	44.0645003	0.0021802	0.0493669	0.0965924
1.0900882	4.1140316	0.2001850	0.0166717	0.0084193	34.4954750	469.5174104	41.1550274	0.0021278	0.2940644	0.4356401
0.9381158	5.5566586	0.2468877	0.0181981	0.0147910	31.8808586	540.9929437	31.3259575	0.0014144	0.1193840	0.3042687
1.6833150	5.8900444	0.2285661	0.0129065	0.0087703	29.3421369	447.8692878	45.5955825	0.0013038	0.1890681	0.2732232
1.2742681	1.6892787	0.1619357	0.0119781	0.0082386	31.7381690	528.8530243	45.9815072	0.0015736	0.0022173	0.0040533
1.0982179	4.6835338	0.0740510	0.0288823	0.0064026	28.9663431	483.5803473	41.9020425	0.0025226	0.2722509	0.5252058
1.0560183	2.5442189	0.2426989	0.0119576	0.0077281	33.5408527	516.5211803	49.3567383	0.0027370	0.0101544	0.0172954
1.2505019	2.2265710	0.1774939	0.0214982	0.0092891	41.5414940	462.9843638	31.1659718	0.0020471	0.1005930	0.1628101
1.7848289	3.1995130	0.1868290	0.0268564	0.0087509	31.7797602	535.4324970	38.7023054	0.0015384	0.2994843	0.4458456
1.7828625	6.4960258	0.2370990	0.0104153	0.0146455	35.2819490	469.4026823	42.7101370	0.0011042	0.1934399	0.3881213
1.4606518	4.7356173	0.1043875	0.0183298	0.0119280	32.7496442	438.2911858	49.3346084	0.0022773	0.2353392	0.2511399
1.0169731	6.8746808	0.0653050	0.0288148	0.0032698	33.9283852	487.3694879	36.7141151	0.0025485	0.2878090	0.3931879
1.3428238	2.3907308	0.1603688	0.0198419	0.0147461	40.1426193	415.7138698	45.8848362	0.0018606	0.2073533	0.3222766
1.2678387	1.0070446	0.1662140	0.0194849	0.0119389	36.7399266	527.2202683	36.9573312	0.0013390	0.1920689	0.2885677
1.5252386	4.4477300	0.1454719	0.0108635	0.0078103	41.0178993	528.1915092	30.1458415	0.0019119	0.1808113	0.3352948
1.2636112	6.9689479	0.2035268	0.0235656	0.0052787	38.5507885	546.8024415	37.2492362	0.0027811	0.1001314	0.1472225
1.7935215	4.5082812	0.0836903	0.0244014	0.0019367	33.0366961	530.2277937	42.8935671	0.0026037	0.0323965	0.0367729
1.5839272	7.2374440	0.0580952	0.0282377	0.0014449	31.3399665	453.7020677	44.9309533	0.0017829	0.0364945	0.1046822
1.5598380	1.4815844	0.1050770	0.0254431	0.0068596	37.0811018	440.9595555	34.1480662	0.0019146	0.2298045	0.2410658
1.2991887	6.4100714	0.2061431	0.0240808	0.0045556	37.9442026	483.4703922	48.6824725	0.0025931	0.2565865	0.2796555
1.4148203	7.7631872	0.0666403	0.0230248	0.0080059	28.7064925	506.4110795	37.7549224	0.0026656	0.0168645	0.0218464
0.8313957	7.8979027	0.2055299	0.0156029	0.0119095	30.9513512	536.4969842	44.2114384	0.0012794	0.1018822	0.3055809
1.7356553	7.4925117	0.2012237	0.0100432	0.0117640	28.2184274	412.0678792	43.2548878	0.0018225	0.1920349	0.2835126
0.8060399	4.2633568	0.1850031	0.0238286	0.0091477	41.8891158	438.2878252	33.5977052	0.0022406	0.2380084	0.5090913
0.9188895	7.0784318	0.1127131	0.0262474	0.0129134	28.7307945	446.5351979	45.6747409	0.0012782	0.0583031	0.0652341
1.3748524	4.4129222	0.0750503	0.0197714	0.0138747	37.6105618	534.9817816	46.8618463	0.0017025	0.0342968	0.0742317
1.3203412	6.1677840	0.2041579	0.0111252	0.0125086	36.2456244	414.4551760	41.7736869	0.0025439	0.0893129	0.1888073
1.4653234	1.8535210	0.1495350	0.0188736	0.0075563	38.1700655	477.7939751	49.6043017	0.0016260	0.0772366	0.0793745
0.8468097	4.2347448	0.1643775	0.0100085	0.0058369	34.6364178	483.0743185	31.2428933	0.0024236	0.0727017	0.1096155
1.2067526	4.1359493	0.0783377	0.0297704	0.0137144	31.4506784	412.2920807	32.9281597	0.0024308	0.0232772	0.0640895
1.5937073	3.8280107	0.1254884	0.0274931	0.0125324	38.4901233	430.7980664	46.8995675	0.0023832	0.0409599	0.1019341
0.8858673	5.6771127	0.0577939	0.0128523	0.0147934	37.4640620	512.6595456	33.8889971	0.0021966	0.2571936	0.3860887
1.0260915	5.7473261	0.1227510	0.0280975	0.0039833	32.0084152	414.5584990	39.1647597	0.0022953	0.1606076	0.3666323
0.9422356	6.5246607	0.1016923	0.0193907	0.0031167	28.4184836	472.1777096	39.1576543	0.0025045	0.2720610	0.6444105
0.9221381	4.4410621	0.1161050	0.0242671	0.0082944	35.3974086	489.2147538	41.5888808	0.0026454	0.1179412	0.1488428
1.7345173	3.8829019	0.0946542	0.0119608	0.0111798	32.7746058	488.9792783	38.7267421	0.0014125	0.2115293	0.5272278
1.5428280	6.6378122	0.1269206	0.0202883	0.0134103	31.4756050	539.1161442	32.2660995	0.0011301	0.1979348	0.2174201
1.0110793	7.7452152	0.2404141	0.0238967	0.0070147	41.2138076	421.0192742	44.1142783	0.0024525	0.0037350	0.0057222
1.1541572	5.7124703	0.1189581	0.0268797	0.0146113	38.6442318	409.8269347	43.7581387	0.0014275	0.0247448	0.0312144
1.0364418	7.1908704	0.0786890	0.0251668	0.0089993	33.0100465	420.2927469	41.0062270	0.0027757	0.1720905	0.4955182
1.0841597	7.3386547	0.0769843	0.0198638	0.0110420	41.7366674	525.2373471	39.4306115	0.0015884	0.2167183	0.5100932
1.3895392	7.1156691	0.1561854	0.0105738	0.0065413	32.2107941	477.1107477	40.5236905	0.0029455	0.1237328	0.1693716
1.2826412	5.9148702	0.1589437	0.0260764	0.0134020	33.7822820	441.9563045	37.7420487	0.0015693	0.0143960	0.0237150
1.7234091	6.0030281	0.1765376	0.0125244	0.0120041	38.3360255	499.7758880	44.5593534	0.0012714	0.0566962	0.0765714
1.5849238	5.2276187	0.1063501	0.0286240	0.0050119	29.0718754	473.0476610	37.8056754	0.0018035	0.2783666	0.7217625
1.2541887	7.1679687	0.1347364	0.0276520	0.0046091	38.3581918	530.5719160	36.2414360	0.0011770	0.1380916	0.1549389
1.4649224	6.6994158	0.1765016	0.0275417	0.0145346	30.7176640	438.9876992	40.9651623	0.0028089	0.2080495	0.5293621
1.4336615	6.7241850	0.1456658	0.0299011	0.0142893	38.3007830	520.4253446	33.5296137	0.0014097	0.0980196	0.1731480
0.8980706	2.7221024	0.1828861	0.0134470	0.0041794	31.2215947	428.8223643	43.2145891	0.0026184	0.1833793	0.4213216
1.1957107	3.4313786	0.1160608	0.0265133	0.0071974	28.5958988	403.8497372	32.1340602	0.0017512	0.2747543	0.3097407
0.9608546	3.2886386	0.1746178	0.0160363	0.0047164	41.1833195	448.4833625	43.9841171	0.0027430	0.0028876	0.0082729
1.7577158	2.9899990	0.2301220	0.0155042	0.0125171	35.4018201	446.3046394	40.0224936	0.0016657	0.0048037	0.0071259
1.1917007	4.9586982	0.2035410	0.0255675	0.0126784	34.9666587	547.1952507	45.5207018	0.0023838	0.0987412	0.1716701
1.2224896	5.5387809	0.1799006	0.0105080	0.0091393	36.9930882	426.4607771	47.6773743	0.0028321	0.2449698	0.2934610
1.6570687	2.1799826	0.0831017	0.0144993	0.0076377	36.7281400	508.2575117	49.1153187	0.0018099	0.2429264	0.4828458
0.8989335	4.3842881	0.0596641	0.0263510	0.0116557	35.7111685	431.7873947	39.5535024	0.0028457	0.0273762	0.0342050
1.2127764	1.4015972	0.1609118	0.0148107	0.0130308	32.9016318	467.0052595	33.0595908	0.0014551	0.1214267	0.1543980
1.3581859	3.1780497	0.1605573	0.0134889	0.0118476	32.2163143	404.2819027	34.0927000	0.0025117	0.2709970	0.3776618
1.0847848	7.0335523	0.1936208	0.0280951	0.0020172	41.8996136	414.4868975	43.7468029	0.0029304	0.0890579	0.1618650
1.2429841	4.4414909	0.0559371	0.0263695	0.0044418	36.5446862	477.1928141	35.6869227	0.0018578	0.1347963	0.3477799
1.5500258	6.3909487	0.1942186	0.0291071	0.0057735	29.9219335	479.6684729	44.6912368	0.0017117	0.1797131	0.3738966
1.4397315	2.7640998	0.2059298	0.0144950	0.0138293	42.8861499	526.3565586	31.7236186	0.0016010	0.0083821	0.0114199
1.6433688	5.5061542	0.1150135	0.0124200	0.0033493	41.4612506	485.5307102	47.2487404	0.0015072	0.2081548	0.3234619
1.7792467	4.6900854	0.1727251	0.0259822	0.0103049	30.3269453	415.4162870	41.6801448	0.0011665	0.1543349	0.2286553
1.6298730	3.9324438	0.1057198	0.0127564	0.0073124	42.8712044	538.8043279	40.7579801	0.0020511	0.0721545	0.1427019
0.8808920	5.1230179	0.0502310	0.0120344	0.0045511	32.1747043	489.8961465	46.0956227	0.0025981	0.0777270	0.1146355
1.3245154	3.8695241	0.1533598	0.0165587	0.0118004	36.5927183	509.5190068	30.7981898	0.0016483	0.2896784	0.3481162
1.7343698	4.9753334	0.2146457	0.0148080	0.0117353	40.0330255	453.9628881	49.3790582	0.0020531	0.1679307	0.2681713
1.0567382	6.1933639	0.1093349	0.0276365	0.0142305	29.9596303	516.7966461	43.2107031	0.0012515	0.0984452	0.2095884
1.7070242	6.1892931	0.0780807	0.0209609	0.0110500	39.2947023	409.8420492	40.0268907	0.0013749	0.1221278	0.3301264
1.6739380	3.6618043	0.1948981	0.0268841	0.0052779	31.3980995	439.0897011	34.6909778	0.0019184	0.0737105	0.0972648
1.0945838	6.4030762	0.1099215	0.0154887	0.0080470	30.1028063	505.7032702	47.3040612	0.0028595	0.2075071	0.5684000
1.0770166	2.8018190	0.1159466	0.0260971	0.0142095	34.8416956	534.8889999	43.0339818	0.0015057	0.2300401	0.3492214
1.1090955	5.5308727	0.2134129	0.0187256	0.0040546	33.0599967	410.0963486	43.5754157	0.0028976	0.2627051	0.7650496
1.4989003	6.8391877	0.1344579	0.0279903	0.0038327	35.8569596	495.1967772	48.6384300	0.0021086	0.1192209	0.3088322
1.3020772	4.5481047	0.2109481	0.0160350	0.0078330	36.0073516	520.8741128	40.4096466	0.0026768	0.2662293	0.3745663
1.5323681	6.1231720	0.1491009	0.0290700	0.0137142	28.9766361	491.5513997	45.1163788	0.0013226	0.1754533	0.2956596
1.0928258	3.6481490	0.1825270	0.0218256	0.0072587	35.6442218	517.3078555	34.5583328	0.0012814	0.2720173	0.3438627
1.3346765	7.2307681	0.0791301	0.0103790	0.0142043	38.6190943	424.1538381	34.3087542	0.0021380	0.2354248	0.5821827
0.9742599	3.9805725	0.1790319	0.0139055	0.0029154	34.2338530	424.5792689	48.6900821	0.0022601	0.0019033	0.0025126
1.0780736	7.3917181	0.1567856	0.0221436	0.0013645	41.8391180	426.0442058	38.1637141	0.0028368	0.2779748	0.3644599
1.3243546	5.4002502	0.1467168	0.0221725	0.0060414	29.4810375	414.6712487	49.0280414	0.0020879	0.0780247	0.1661906
1.4809240	7.5598501	0.1283148	0.0158852	0.0042287	37.1578955	456.3365435	47.1051729	0.0020727	0.1665738	0.1980623
0.8569207	1.9299584	0.1369975	0.0234097	0.0078703	39.9771411	432.3276379	34.6539343	0.0013050	0.1996511	0.2313578
1.6610123	3.5554717	0.1842511	0.0176393	0.0138383	31.0170350	422.9214704	48.4144927	0.0017268	0.0791100	0.1343194
1.2379236	5.8053849	0.1654445	0.0220051	0.0101393	33.1395536	490.2133891	33.8065115	0.0022219	0.1182422	0.3271843
1.6522297	7.9848609	0.2149064	0.0203776	0.0016234	31.4061486	498.1859197	46.9374336	0.0029527	0.2171388	0.6080080
1.5960101	2.6267085	0.2416737	0.0118975	0.0136359	39.6516201	548.1943577	45.1075598	0.0021853	0.2030661	0.2108170
1.7459947	3.6266884	0.1814011	0.0266768	0.0142552	31.2025320	543.8794751	46.7717023	0.0024726	0.2207381	0.3636879
1.7794938	5.9617494	0.2267808	0.0114117	0.0056781	37.1878065	454.6160305	36.7289641	0.0027361	0.1490768	0.3564367
1.5629259	1.3727273	0.0611700	0.0155152	0.0123848	42.7784393	466.2069172	43.4965572	0.0027990	0.1962611	0.2510578
1.1552022	4.9983768	0.0729131	0.0218713	0.0018305	32.1365394	452.6887378	34.2598722	0.0026927	0.2732917	0.7144464
1.5390651	6.9702363	0.1380825	0.0106347	0.0025287	38.8950801	412.9165778	32.5765850	0.0023676	0.0464835	0.0580033
0.8300449	3.4737387	0.1021414	0.0107987	0.0126390	36.2910666	484.7574416	43.7410322	0.0022723	0.2857384	0.7680485
1.5645458	2.1616641	0.1043162	0.0272787	0.0087299	28.1370222	547.6401648	40.0185406	0.0028714	0.1094402	0.1563355
0.8920782	4.7066713	0.1290577	0.0150018	0.0057856	36.0568528	490.0005013	34.3911661	0.0013802	0.2020011	0.2248614
1.2836834	3.4069267	0.1387126	0.0193628	0.0106595	37.0689615	525.0645152	49.4928122	0.0012249	0.2142728	0.2738772
1.2924587	4.0380831	0.0544367	0.0166023	0.0049449	39.4788154	434.0472188	30.4420263	0.0028500	0.0223043	0.0430613
1.7562831	1.5093056	0.1099974	0.0151161	0.0148520	41.4337084	410.2598847	30.4037524	0.0010230	0.0242129	0.0576418
1.6875068	5.3131894	0.1633442	0.0156171	0.0066909	35.3432283	437.5209112	38.5272480	0.0018975	0.0674232	0.1789117
0.8836075	5.3582992	0.2468874	0.0192898	0.0093205	30.9848508	441.3972288	36.9300134	0.0014565	0.2546317	0.4212500
1.3532204	4.8681950	0.1231368	0.0192773	0.0048525	30.4700313	548.5026986	49.5807567	0.0027319	0.2440529	0.4245016
1.7245047	3.3432680	0.0684388	0.0168594	0.0138271	34.4204648	453.2395555	44.7338250	0.0024839	0.2046718	0.4114198
1.0972682	3.5463373	0.2215798	0.0149187	0.0011389	30.0320237	530.3260866	44.6637237	0.0028978	0.0892036	0.2265953
1.5136411	6.1885606	0.0623122	0.0103270	0.0096176	28.2180056	532.0957921	37.0526095	0.0028829	0.1038066	0.2420361
1.3509271	6.3431671	0.2271701	0.0148577	0.0124480	38.3341231	414.2938847	41.3690189	0.0015235	0.1445678	0.3459860
1.0058252	5.3402685	0.1626301	0.0298793	0.0123615	28.3548088	497.0567360	42.3493463	0.0015228	0.2453523	0.4755520
1.5518592	3.8101215	0.1797120	0.0123055	0.0124967	40.3196857	476.2300887	34.7724860	0.0023897	0.0225589	0.0625775
0.9094752	6.0739369	0.1309079	0.0147703	0.0051654	39.1575071	408.7916916	32.7054797	0.0024526	0.1738890	0.4443442
0.8582576	5.5573765	0.1480174	0.0202508	0.0134928	30.4523939	524.7601188	35.1051246	0.0015026	0.0005527	0.0016525
1.0650226	4.8361102	0.1121092	0.0179680	0.0131225	30.7081798	548.4959851	43.2303484	0.0011045	0.0529831	0.1419138
1.7599136	5.1747633	0.0724459	0.0153181	0.0094281	38.5707630	424.1861559	47.8586971	0.0020996	0.2120882	0.3449335
1.1429207	2.8746574	0.1508029	0.0100409	0.0056212	41.0854066	523.4075105	33.7161878	0.0019550	0.2077440	0.5632952
1.2731579	5.2373232	0.2102891	0.0142571	0.0142877	30.0264533	460.1546386	38.4386493	0.0025994	0.0783449	0.0977909
1.4757819	3.7822575	0.1721176	0.0238910	0.0079912	33.0670443	406.7124380	30.7590912	0.0024895	0.2777569	0.6504219
1.0437454	6.3086071	0.1299478	0.0169018	0.0059943	40.5766977	517.6753090	42.9502799	0.0015272	0.0209854	0.0318447
1.2733173	6.5065727	0.0882382	0.0125977	0.0149241	40.7881529	448.8770273	33.8889115	0.0013357	0.2594794	0.4723342
1.2959158	3.7599276	0.0670612	0.0144393	0.0029101	31.3408063	449.6829911	49.7585162	0.0017998	0.1580336	0.3503320
0.8268401	2.8244896	0.1298267	0.0272076	0.0079047	33.4509162	411.3357053	49.2163381	0.0017719	0.2511081	0.5818325
1.0550004	3.3461845	0.2030534	0.0136532	0.0057879	35.1554958	476.0752562	46.9844616	0.0029031	0.0635775	0.1733582
1.7382695	4.3619881	0.2031701	0.0282469	0.0096507	42.4895747	409.8709771	42.5167887	0.0026082	0.1414456	0.4130240
1.1248017	1.9147328	0.1559795	0.0228708	0.0107918	29.2303549	485.6703774	36.4858551	0.0011988	0.1510684	0.4143937
0.8080610	6.5391310	0.2228590	0.0155416	0.0075048	39.3227936	497.3699802	49.9234018	0.0020896	0.0987112	0.2701952
0.9965310	3.9224858	0.1087871	0.0102101	0.0110627	41.6319874	496.9380172	39.0696449	0.0024037	0.0781059	0.1738726
1.2745264	1.8122487	0.1037003	0.0257313	0.0127855	40.5613540	466.5493396	39.3320392	0.0029063	0.2871058	0.7011658
1.2987632	4.4963895	0.1967478	0.0299343	0.0072396	34.4933006	466.9184207	32.8302660	0.0012852	0.1761494	0.2104945
1.1745173	3.3416294	0.0585798	0.0285876	0.0060962	41.6472305	433.1316012	35.1316677	0.0015003	0.1797574	0.3475274
1.5728486	6.3480759	0.1034130	0.0111266	0.0024684	36.4572655	515.9502066	32.7242576	0.0017102	0.2686536	0.4079096
1.5538529	2.7215547	0.1327157	0.0189325	0.0041551	33.2157998	458.7240236	47.4415601	0.0018976	0.2227568	0.4793812
1.0566598	5.9926306	0.1966999	0.0229124	0.0132803	38.7299161	528.0172113	35.3614474	0.0022738	0.2629620	0.5724486
1.2577413	7.3263051	0.2421036	0.0102383	0.0146451	35.4796103	429.1487207	34.3401813	0.0022835	0.1317417	0.2226926
1.2901495	1.1650595	0.2005094	0.0157232	0.0108577	31.6332083	537.3531385	33.8145659	0.0018977	0.0081253	0.0166520
1.3885580	5.8313903	0.1429760	0.0253980	0.0104654	28.5354196	410.7215113	45.5547376	0.0017762	0.1986173	0.5763450
1.4722994	1.3755796	0.0770837	0.0278278	0.0102447	42.0195321	505.7445721	38.3266224	0.0019524	0.1670937	0.2266651
1.7321547	5.0397360	0.1122350	0.0110926	0.0053645	38.3764846	447.7642852	38.4661576	0.0027874	0.0322140	0.0860610
1.0211398	5.9609246	0.1518772	0.0285499	0.0036639	42.6447660	420.5610297	49.2351589	0.0025259	0.0371910	0.0652416
1.5591308	5.6286969	0.2091469	0.0263966	0.0085470	42.9846735	419.3142397	35.0928541	0.0020909	0.0865536	0.2304033
0.8465899	6.8405179	0.0521531	0.0232560	0.0049920	33.6627931	543.8719144	44.6471276	0.0013882	0.1230254	0.3033356
1.3155171	6.4698429	0.1100385	0.0259312	0.0054624	33.1850860	498.2247069	42.1014331	0.0019353	0.2500036	0.4064669
1.4687516	2.2967538	0.1657611	0.0119086	0.0116436	29.2396600	420.5716123	42.8722697	0.0016424	0.1308583	0.2083972
1.2550259	2.9802342	0.1600654	0.0207549	0.0117875	38.8861403	484.4844862	46.9660311	0.0012392	0.1525002	0.3916171
